cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
12,1,28,oscillatory,-0.9851308561921769,0.0,23,-0.993331446937,1.0223367504573537,1.0223367504573537,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
13,1,29,oscillatory,0.9851308561921769,0.0,23,0.993331446937,1.0223367504573537,1.0223367504573537,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
14,1,30,oscillatory,-0.933522941254391,-1.0552022439071226e-16,24,-0.995981103152,1.0192781836141935,1.0192781836141935,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
15,1,31,oscillatory,0.933522941254391,-1.0552022439071226e-16,24,0.995981103152,1.0192781836141935,1.0192781836141935,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
16,1,32,oscillatory,-0.9188798205658777,1.688323590251396e-16,24,-0.993954402027,1.01162993724474,1.01162993724474,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
17,1,33,oscillatory,0.9188798205658777,1.688323590251396e-16,24,0.993954402027,1.01162993724474,1.01162993724474,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
18,1,34,oscillatory,-0.895149792101591,-1.319002804883903e-16,23,-0.99474101272,1.0201775985609989,1.0201775985609989,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
19,1,35,oscillatory,0.895149792101591,-1.319002804883903e-16,23,0.99474101272,1.0201775985609989,1.0201775985609989,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
20,1,36,oscillatory,-0.866671239834267,-2.2159247122049573e-16,23,-0.992409350176,1.0126683462183272,1.0126683462183272,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
21,1,37,oscillatory,0.866671239834267,-2.2159247122049573e-16,23,0.992409350176,1.0126683462183272,1.0126683462183272,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
22,1,38,oscillatory,-0.8364009751570692,-2.3214449365956695e-16,22,-0.994357269555,1.0164025463573028,1.0164025463573028,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
23,1,39,oscillatory,0.8364009751570692,-2.3214449365956695e-16,22,0.994357269555,1.0164025463573028,1.0164025463573028,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
24,1,40,oscillatory,-0.8061884033134821,0.0,22,-0.989418578131,1.0128048708812916,1.0128048708812916,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
25,1,41,oscillatory,0.8061884033134821,0.0,22,0.989418578131,1.0128048708812916,1.0128048708812916,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
26,1,42,oscillatory,-0.7707369911236045,-3.1656067317213674e-16,21,-0.993241490965,1.01645460278236,1.01645460278236,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
27,1,43,oscillatory,0.7707369911236045,-3.1656067317213674e-16,21,0.993241490965,1.01645460278236,1.01645460278236,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
28,1,44,oscillatory,-0.737249017320847,-1.0552022439071224e-17,21,-0.985684657672,1.0167653509650092,1.0167653509650092,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
29,1,45,oscillatory,0.737249017320847,-1.0552022439071224e-17,21,0.985684657672,1.0167653509650092,1.0167653509650092,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
30,1,46,oscillatory,-0.6998832901012364,6.331213463442735e-17,20,-0.991776028437,1.017412713970074,1.017412713970074,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
31,1,47,oscillatory,0.6998832901012364,6.331213463442735e-17,20,0.991776028437,1.017412713970074,1.017412713970074,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
32,1,48,oscillatory,-0.6638456222977667,-6.331213463442735e-17,20,-0.981440537047,1.0214453036172033,1.0214453036172033,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
33,1,49,oscillatory,0.6638456222977667,-6.331213463442735e-17,20,0.981440537047,1.0214453036172033,1.0214453036172033,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
34,1,50,oscillatory,-0.6248321663900926,-5.276011219535613e-17,19,-0.989821265487,1.0193303864257972,1.0193303864257972,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
35,1,51,oscillatory,0.6248321663900926,-5.276011219535613e-17,19,0.989821265487,1.0193303864257972,1.0193303864257972,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
36,1,52,oscillatory,-0.5859386906842315,1.0552022439071226e-16,19,-0.972524658104,1.0311713526920891,1.0311713526920891,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
37,1,53,oscillatory,0.5859386906842315,1.0552022439071226e-16,19,0.972524658104,1.0311713526920891,1.0311713526920891,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
38,1,54,oscillatory,-0.5467998992358323,5.276011219535613e-17,18,-0.986990672572,1.0221465524662259,1.0221465524662259,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
39,1,55,oscillatory,0.5467998992358323,5.276011219535613e-17,18,0.986990672572,1.0221465524662259,1.0221465524662259,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
40,1,56,oscillatory,-0.5073563174289276,8.425130416195931e-17,18,-0.962750984858,1.0415804665461232,1.0415804665461232,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
41,1,57,oscillatory,0.5073563174289276,8.425130416195931e-17,18,0.962750984858,1.0415804665461232,1.0415804665461232,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
42,1,58,oscillatory,-0.4694253236509312,2.7435258341585187e-16,17,-0.982789675992,1.0266575701120948,1.0266575701120948,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
43,1,59,oscillatory,0.4694253236509312,2.7435258341585187e-16,17,0.982789675992,1.0266575701120948,1.0266575701120948,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
44,1,60,oscillatory,-0.42463679420106676,-1.0552022439071224e-17,17,-0.934341509074,1.073824926057169,1.073824926057169,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
45,1,61,oscillatory,0.42463679420106676,-1.0552022439071224e-17,17,0.934341509074,1.073824926057169,1.073824926057169,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
46,1,62,oscillatory,-0.388192819790139,-2.954566282939943e-16,16,-0.976055631818,1.0335852692279277,1.0335852692279277,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
47,1,63,oscillatory,0.388192819790139,-2.954566282939943e-16,16,0.976055631818,1.0335852692279277,1.0335852692279277,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
48,1,64,oscillatory,-0.3456711681328357,9.496820195164103e-17,16,-0.901781473841,1.1106692670400067,1.1106692670400067,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
49,1,65,oscillatory,0.3456711681328357,9.496820195164103e-17,16,0.901781473841,1.1106692670400067,1.1106692670400067,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
50,1,66,oscillatory,-0.31535178287845445,1.0552022439071226e-16,15,-0.965248010003,1.0451768813118139,1.0451768813118139,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
51,1,67,oscillatory,0.31535178287845445,1.0552022439071226e-16,15,0.965248010003,1.0451768813118139,1.0451768813118139,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
52,1,68,oscillatory,-0.2553339928721718,-7.914016829303418e-18,15,-0.746350578367,1.3421899116874403,1.3421899116874403,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
53,1,69,oscillatory,0.2553339928721718,-7.914016829303418e-18,15,0.746350578367,1.3421899116874403,1.3421899116874403,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
54,1,70,real_dominant,-0.0,-0.22615418169912377,3,0,1.1369139964224249,1.1369139964224249,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
55,1,71,real_dominant,-0.0,0.22615418169912466,3,0,1.1369139964224255,1.1369139964224255,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
56,1,72,oscillatory,-0.23239122148976635,-1.319002804883903e-16,14,-0.943069445847,1.068850716075891,1.068850716075891,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
57,1,73,oscillatory,0.23239122148976635,-1.319002804883903e-16,14,0.943069445847,1.068850716075891,1.068850716075891,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
58,1,74,mixed,-0.034287708456588774,-0.19719261113378395,1,0.0182135314122,1.2550626170516839,1.2550626170516839,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
59,1,75,mixed,0.034287708456588774,-0.19719261113378395,1,-0.0182135314122,1.2550626170516839,1.2550626170516839,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
60,1,76,mixed,-0.03428770845658873,0.19719261113378322,1,0.0182135314122,1.2550626170516859,1.2550626170516859,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
61,1,77,mixed,0.03428770845658873,0.19719261113378322,1,-0.0182135314122,1.2550626170516859,1.2550626170516859,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
62,1,78,mixed,-0.04181611521425397,-0.16060306169345653,1,-0.00418436633514,1.2601023861671674,1.2601023861671674,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
63,1,79,mixed,0.04181611521425397,-0.16060306169345653,1,0.00418436633514,1.2601023861671674,1.2601023861671674,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
64,1,80,mixed,-0.0418161152142541,0.16060306169345714,1,-0.00418436633514,1.260102386167168,1.260102386167168,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
65,1,81,mixed,0.0418161152142541,0.16060306169345714,1,0.00418436633514,1.260102386167168,1.260102386167168,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
66,1,82,oscillatory,-0.17210936690503495,1.9785042073258547e-17,13,-0.908744439023,1.110088604027245,1.110088604027245,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
67,1,83,oscillatory,0.17210936690503495,1.9785042073258547e-17,13,0.908744439023,1.110088604027245,1.110088604027245,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
68,1,84,oscillatory,-0.16484689853514187,-7.320465567105662e-17,14,-0.322008977953,2.977763681293252,2.977763681293252,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
69,1,85,oscillatory,0.16484689853514187,-7.320465567105662e-17,14,0.322008977953,2.977763681293252,2.977763681293252,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
70,1,86,mixed,-0.022991309305745722,-0.1366277650308431,3,-0.00735007036663,1.1742299923629018,1.1742299923629018,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
71,1,87,mixed,0.022991309305745722,-0.1366277650308431,3,0.00735007036663,1.1742299923629018,1.1742299923629018,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
72,1,88,mixed,-0.02299130930574572,0.136627765030843,3,-0.00735007036663,1.1742299923628992,1.1742299923628992,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
73,1,89,mixed,0.02299130930574572,0.136627765030843,3,0.00735007036663,1.1742299923628992,1.1742299923628992,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
74,1,90,mixed,-0.016724401974561716,-0.10831436505748453,11,-0.0308980058801,1.3462237961609624,1.3462237961609624,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
75,1,91,mixed,0.016724401974561716,-0.10831436505748453,11,0.0308980058801,1.3462237961609624,1.3462237961609624,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
76,1,92,mixed,-0.01672440197456184,0.10831436505748473,11,-0.0308980058801,1.3462237961609649,1.3462237961609649,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
77,1,93,mixed,0.01672440197456184,0.10831436505748473,11,0.0308980058801,1.3462237961609649,1.3462237961609649,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
78,1,94,mixed,-0.10176230426935154,-0.052055087456447935,12,0.0235202474127,1.539181492666971,1.539181492666971,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
79,1,95,mixed,0.10176230426935154,-0.052055087456447935,12,-0.0235202474127,1.539181492666971,1.539181492666971,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
80,1,96,mixed,-0.10176230426935146,0.052055087456448004,12,0.0235202474127,1.5391814926669753,1.5391814926669753,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
81,1,97,mixed,0.10176230426935146,0.052055087456448004,12,-0.0235202474127,1.5391814926669753,1.5391814926669753,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
82,1,98,mixed,-0.0929116853860596,-0.05001838640954974,13,-0.0759671734184,3.306367138613653,3.306367138613653,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
83,1,99,mixed,0.0929116853860596,-0.05001838640954974,13,0.0759671734184,3.306367138613653,3.306367138613653,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
84,1,100,mixed,-0.09291168538605925,0.05001838640954964,13,-0.0759671734184,3.3063671386136515,3.3063671386136515,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
85,1,101,mixed,0.09291168538605925,0.05001838640954964,13,0.0759671734184,3.3063671386136515,3.3063671386136515,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
86,1,102,oscillatory,-0.11294759783842495,-1.6355634780560398e-16,6,0.398208627379,3.1089400319669727,3.1089400319669727,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
87,1,103,oscillatory,0.11294759783842495,-1.6355634780560398e-16,6,-0.398208627379,3.1089400319669727,3.1089400319669727,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
88,1,104,oscillatory,-0.09976605498101894,-1.8466039268374644e-17,13,0.0762758735537,4.969808121901094,4.969808121901094,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
89,1,105,oscillatory,0.09976605498101894,-1.8466039268374644e-17,13,-0.0762758735537,4.969808121901094,4.969808121901094,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
90,1,106,mixed,-0.009810215622485933,0.0706793852796512,10,0.0249443909653,1.1701221562243227,1.1701221562243227,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
91,1,107,mixed,0.009810215622485933,0.0706793852796512,10,-0.0249443909653,1.1701221562243227,1.1701221562243227,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
92,1,108,mixed,-0.022151879792053505,0.0626834394649015,4,0.004072307666,1.7354848474769273,1.7354848474769273,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
93,1,109,mixed,0.022151879792053505,0.0626834394649015,4,-0.004072307666,1.7354848474769273,1.7354848474769273,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
94,1,110,mixed,-0.009810215622485978,-0.07067938527965137,10,0.0249443909653,1.1701221562243223,1.1701221562243223,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
95,1,111,mixed,0.009810215622485978,-0.07067938527965137,10,-0.0249443909653,1.1701221562243223,1.1701221562243223,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
96,1,112,mixed,-0.022151879792053544,-0.06268343946490162,4,0.004072307666,1.735484847476929,1.735484847476929,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
97,1,113,mixed,0.022151879792053544,-0.06268343946490162,4,-0.004072307666,1.735484847476929,1.735484847476929,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
98,1,114,oscillatory,-0.07726653698030396,9.233019634187322e-17,10,0.493360205758,2.1391394122129603,2.1391394122129603,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
99,1,115,oscillatory,0.07726653698030396,9.233019634187322e-17,10,-0.493360205758,2.1391394122129603,2.1391394122129603,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
100,1,116,oscillatory,-0.05716242153714438,-2.506105329279416e-17,4,0.394626673327,2.4172511125593443,2.4172511125593443,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
101,1,117,oscillatory,0.05716242153714438,-2.506105329279416e-17,4,-0.394626673327,2.4172511125593443,2.4172511125593443,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
102,1,118,oscillatory,-0.07844306636954822,-5.539811780512393e-17,12,-0.67960104638,1.6745111422823222,1.6745111422823222,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
103,1,119,oscillatory,0.07844306636954822,-5.539811780512393e-17,12,0.67960104638,1.6745111422823222,1.6745111422823222,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
104,1,120,real_dominant,-0.0,-0.013419711950953189,0,0,2.722235115389011,2.722235115389011,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
105,1,121,real_dominant,-0.0,0.013419711950953105,0,0,2.722235115388997,2.722235115388997,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
106,1,122,oscillatory,-0.0168354014808495,7.881041759181321e-17,0,-0.351501864188,3.018965269275969,3.018965269275969,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
107,1,123,oscillatory,0.0168354014808495,7.881041759181321e-17,0,0.351501864188,3.018965269275969,3.018965269275969,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
108,1,124,oscillatory,-0.026833873869730226,8.573518231745371e-18,6,0.477340576751,1.8433391357113056,1.8433391357113056,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
109,1,125,oscillatory,0.026833873869730226,8.573518231745371e-18,6,-0.477340576751,1.8433391357113056,1.8433391357113056,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
110,1,126,oscillatory,-0.055186061585809236,-2.506105329279416e-17,11,-0.827579571574,1.2698552179827707,1.2698552179827707,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
111,1,127,oscillatory,0.055186061585809236,-2.506105329279416e-17,11,0.827579571574,1.2698552179827707,1.2698552179827707,True,1.6700899073700708,DIAGNOSTIC,frozen_geometry_only
